Time, ManagementArea, Prescription, StandMapCode, EventID, StandAge, StandRank, StandSiteCount, DamagedSites, MgBiomassRemoved, MgBioRemovedPerDamagedHa, CohortsDamaged, CohortsKilled, CohortsKilledByabiebals, CohortsKilledByacernegu, CohortsKilledByacerrubr, CohortsKilledByacersacc, CohortsKilledByacerspic, CohortsKilledBybetualle, CohortsKilledBybetupapy, CohortsKilledByceltis, CohortsKilledByfraxamer, CohortsKilledByfraxnigr, CohortsKilledByfraxpenn, CohortsKilledBylarilari, CohortsKilledByostrvirg, CohortsKilledBypiceglau, CohortsKilledBypicemari, CohortsKilledBypinubank, CohortsKilledBypinuresi, CohortsKilledBypinustro, CohortsKilledBypopubals, CohortsKilledBypopudelt, CohortsKilledBypopugran, CohortsKilledBypoputrem, CohortsKilledByprunpens, CohortsKilledByprunsero, CohortsKilledByprunvirg, CohortsKilledByqueralba, CohortsKilledByquerelli, CohortsKilledByquermacr, CohortsKilledByquerrubr, CohortsKilledBysalix, CohortsKilledBythujocci, CohortsKilledBytiliamer, CohortsKilledByulmuamer, CohortsKilledByulmurubr, 
40, 1, Aspen_Clearcut, 114354, 10540, 0, 595, 1, 1, 523.96, 130.99, 0, 5, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
40, 1, Aspen_Clearcut, 116790, 10860, 0, 545, 1, 1, 550.68, 137.67, 0, 5, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
40, 1, CNF_SpruceFir, 104977, 10760, 0, 482.7, 3, 2, 656.96, 82.12, 0, 13, 2, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
40, 1, Aspen_Clearcut, 143712, 10952, 0, 542.5, 4, 4, 1864.88, 116.56, 0, 22, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 2, 2, 0, 0, 0, 0, 3, 0, 0, 13, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
40, 1, Thinning_PineHard, 114267, 10101, 73, 17568, 2, 1, 61.84, 15.46, 13, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 
40, 1, Thinning_RedPine, 124393, 10055, 116, 1556.7, 2, 1, 0.16, 0.04, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
40, 1, Oak_Shelter, 146025, 11019, 66, 220, 1, 1, 611.32, 152.83, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 
40, 1, Oak_Shelter, 141508, 11038, 66, 220, 1, 1, 489.12, 122.28, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 
40, 1, Hardwoods_Unevenaged, 138987, 10126, 96, 1144, 1, 1, 46.16, 11.54, 4, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 
40, 1, Thinning_PineHard, 119923, 10600, 76, 17042, 4, 2, 1.92, 0.24, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
40, 1, Hardwoods_Unevenaged, 118010, 10552, 116, 324, 1, 1, 55.96, 13.99, 2, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
40, 1, LowlandConifer_Clearcut, 103771, 10093, 0, 755.6, 2, 2, 766.52, 95.82, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
40, 1, CNF_SpruceFir, 113698, 10223, 0, 532, 2, 2, 1204.56, 150.57, 0, 15, 3, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
40, 1, Aspen_Clearcut, 125100, 10373, 0, 610, 3, 3, 1663.6, 138.63, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 13, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
40, 1, Oak_Shelter, 141803, 10879, 73, 226.7, 2, 1, 119.96, 29.99, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 
40, 1, Hardwoods_Unevenaged, 120443, 10114, 136, 1304, 1, 1, 69.64, 17.41, 5, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 
40, 1, LowlandConifer_Clearcut, 105664, 10243, 146, 733.3, 1, 1, 172.48, 43.12, 0, 10, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 1, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
40, 1, Hardwoods_Unevenaged, 100320, 10274, 89, 509.3, 3, 1, 106, 26.5, 5, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 
40, 1, Hardwoods_Unevenaged, 125358, 10585, 116, 324, 1, 1, 60.2, 15.05, 2, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
40, 1, CNF_SpruceFir, 107759, 10881, 0, 476, 3, 3, 1686.92, 140.58, 0, 16, 1, 0, 2, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 
40, 1, Aspen_Clearcut, 108915, 10789, 0, 559, 3, 3, 1389.96, 115.83, 0, 20, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 4, 0, 0, 7, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
40, 1, Oak_Clearcut, 120766, 10422, 0, 270, 2, 2, 452.96, 56.62, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 
40, 1, Oak_Shelter, 102329, 11052, 45, 218.9, 3, 2, 91.48, 11.44, 4, 3, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 
40, 1, Aspen_Clearcut, 117924, 10889, 0, 545, 1, 1, 528.4, 132.1, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
40, 1, LowlandConifer_Clearcut, 107944, 10219, 0, 744.4, 1, 1, 628, 157, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 
40, 1, CNF_SpruceFir, 121241, 10458, 0, 516, 1, 1, 386.44, 96.61, 0, 6, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
40, 1, Hardwoods_Unevenaged, 115244, 10443, 96, 364, 1, 1, 91.48, 22.87, 2, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
40, 1, CNF_SpruceFir, 131205, 10722, 0, 488, 1, 1, 589.88, 147.47, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 
40, 1, Hardwoods_Unevenaged, 104323, 10614, 86, 324, 1, 1, 34.16, 8.54, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
40, 1, Hardwoods_Unevenaged, 125475, 10390, 96, 364, 1, 1, 97.44, 24.36, 2, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
40, 1, Oak_Clearcut, 118700, 10110, 0, 380, 1, 1, 135.84, 33.96, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 
40, 1, Thinning_PineHard, 140815, 10231, 86, 17531, 3, 2, 51.2, 6.4, 3, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
40, 1, Aspen_Clearcut, 106511, 10977, 0, 537.5, 2, 2, 632.8, 79.1, 0, 12, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 
40, 1, Hardwoods_Unevenaged, 108538, 10310, 91, 416, 2, 1, 61.76, 15.44, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 1, 0, 0, 
40, 1, CNF_SpruceFir, 115135, 10520, 0, 510, 2, 2, 1158.64, 144.83, 0, 11, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 2, 1, 0, 1, 0, 0, 0, 0, 4, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 
40, 1, Hardwoods_Unevenaged, 125175, 10876, 59, 169.3, 16, 2, 63.68, 7.96, 6, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 2, 0, 0, 
40, 1, Thinning_PineHard, 122962, 10369, 36, 17395, 1, 1, 390.64, 97.66, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 
40, 1, Thinning_Aspen, 146035, 10457, 92, 17343, 8, 6, 362.32, 15.1, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
40, 1, Aspen_Clearcut, 121275, 10499, 0, 600, 4, 4, 2022.48, 126.41, 0, 28, 0, 0, 1, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 1, 3, 0, 0, 0, 12, 0, 0, 4, 0, 0, 0, 0, 0, 0, 1, 0, 0, 3, 0, 0, 
40, 1, CNF_SpruceFir, 107278, 10276, 0, 528, 1, 1, 525.92, 131.48, 0, 7, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 
40, 1, Hardwoods_Unevenaged, 102883, 10619, 96, 304, 9, 9, 184.88, 5.14, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 
40, 1, CNF_SpruceFir, 145401, 10152, 0, 540, 4, 4, 1920.8, 120.05, 0, 35, 15, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 3, 0, 0, 2, 0, 0, 0, 6, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
40, 1, Hardwoods_Unevenaged, 116035, 10627, 96, 304, 1, 1, 23.68, 5.92, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 
40, 1, Aspen_Clearcut, 125453, 10821, 0, 555.7, 3, 3, 1748.48, 145.71, 0, 17, 0, 0, 1, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
40, 1, Aspen_Clearcut, 111480, 10716, 0, 570, 1, 1, 450.88, 112.72, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
40, 1, Oak_Shelter, 138429, 10319, 63, 290, 2, 2, 88.2, 11.03, 3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 
40, 1, Thinning_PineHard, 137515, 10959, 126, 16292, 1, 1, 30.88, 7.72, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
40, 1, Hardwoods_Unevenaged, 116919, 10615, 96, 304, 1, 1, 33.24, 8.31, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 
40, 1, Thinning_PineHard, 119912, 10786, 162, 16618, 3, 3, 71.6, 5.97, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
40, 1, CNF_SpruceFir, 147103, 10460, 0, 516, 1, 1, 604.56, 151.14, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 
40, 1, Thinning_PineHard, 112942, 10582, 76, 17110, 1, 1, 56.32, 14.08, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
40, 1, LowlandConifer_Clearcut, 113326, 10208, 0, 744.4, 2, 2, 813.24, 101.66, 0, 14, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
40, 1, Aspen_Clearcut, 135203, 11107, 0, 520, 1, 1, 510.76, 127.69, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
40, 1, CNF_RPine_Clearcut, 108552, 10246, 0, 312, 1, 1, 571.72, 142.93, 0, 16, 2, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 3, 2, 0, 3, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
40, 1, CNF_SpruceFir, 138449, 10440, 0, 520, 5, 5, 2400.32, 120.02, 0, 27, 4, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 4, 0, 1, 4, 0, 1, 0, 1, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
40, 1, Hardwoods_Unevenaged, 123205, 10883, 86, 162, 2, 1, 37.04, 9.26, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
40, 1, Hardwoods_Unevenaged, 139787, 10666, 96, 304, 1, 1, 22.36, 5.59, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 
40, 1, Hardwoods_Unevenaged, 126526, 11029, 56, 101.3, 3, 1, 22.16, 5.54, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 
40, 1, LowlandConifer_Clearcut, 101987, 10248, 146, 733.3, 2, 2, 345.6, 43.2, 0, 23, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 3, 7, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
40, 1, Oak_Shelter, 103930, 10147, 86, 380, 1, 1, 107.96, 26.99, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 
40, 1, CNF_RPine_Clearcut, 140042, 10759, 0, 295, 2, 2, 1133.04, 141.63, 0, 29, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 5, 0, 0, 9, 4, 3, 0, 1, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
40, 1, CNF_SpruceFir, 120814, 10366, 0, 522, 2, 2, 649.48, 81.19, 0, 11, 4, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
40, 1, Hardwoods_Unevenaged, 106968, 10618, 96, 304, 2, 2, 39.64, 4.96, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 
40, 1, Oak_Unevenaged, 125814, 10510, 50, 84.4, 3, 3, 122.92, 10.24, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 
40, 1, Aspen_Clearcut, 124959, 10316, 0, 610, 1, 1, 487.8, 121.95, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 
40, 1, Hardwoods_Unevenaged, 116401, 10490, 96, 364, 1, 1, 97.4, 24.35, 2, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
40, 1, Oak_Unevenaged, 141830, 10235, 76, 126.7, 1, 1, 40.8, 10.2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 
40, 1, Oak_Shelter, 144164, 10237, 86, 380, 1, 1, 44.8, 11.2, 3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 
40, 1, Hardwoods_Unevenaged, 107846, 10643, 96, 304, 1, 1, 21.24, 5.31, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 
40, 1, Thinning_PineHard, 130080, 10314, 222, 17465, 3, 3, 24.32, 2.03, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 3, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
40, 1, Pine_Unevenaged, 127679, 10033, 296, 2863.3, 2, 2, 214.44, 26.81, 49, 4, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 2, 0, 0, 22, 26, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
40, 1, Pine_Unevenaged, 104978, 10030, 216, 2863.3, 1, 1, 104.56, 26.14, 22, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 8, 13, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
40, 1, Aspen_Clearcut, 137444, 10926, 0, 545, 2, 2, 883.36, 110.42, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 2, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
40, 1, Oak_Shelter, 146346, 10122, 86, 380, 1, 1, 44.8, 11.2, 3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 
40, 1, Hardwoods_Unevenaged, 139240, 10442, 96, 364, 1, 1, 99.56, 24.89, 2, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
40, 1, Oak_Shelter, 103053, 10887, 98, 224.4, 12, 8, 486.68, 15.21, 16, 9, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 2, 0, 
40, 1, Aspen_Clearcut, 131292, 10858, 0, 545, 1, 1, 441.68, 110.42, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
40, 1, Aspen_Clearcut, 123188, 10904, 0, 545, 1, 1, 441.68, 110.42, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
40, 1, Hardwoods_Unevenaged, 103452, 10014, 236, 2764, 1, 1, 58.8, 14.7, 12, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 3, 0, 0, 
40, 1, Oak_Shelter, 104966, 10474, 86, 270, 1, 1, 84.48, 21.12, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 
40, 1, Thinning_PineHard, 124550, 10875, 93, 16383, 4, 3, 157.96, 13.16, 13, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 2, 0, 0, 0, 6, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
40, 1, Hardwoods_Unevenaged, 114768, 10978, 81, 132, 2, 1, 28.52, 7.13, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
40, 1, Aspen_Clearcut, 126595, 11071, 0, 525, 2, 2, 1009.84, 126.23, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 4, 0, 0, 1, 0, 0, 0, 5, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
40, 1, Aspen_Clearcut, 145715, 10715, 0, 570, 1, 1, 582.64, 145.66, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
40, 1, Thinning_PineHard, 115301, 10396, 109, 17363, 3, 3, 375.36, 31.28, 21, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 2, 0, 
